========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-10 02:12:25,1539137545.928055485,1539137545.936121053,1539137545.936170365,1539137545.941554637, 1.341e-03
2018-10-10 02:29:46,1539138586.659961949,1539138586.669795960,1539138586.669845279,1539138586.679849534,-8.512e-05
2018-10-10 02:46:55,1539139615.825023936,1539139615.835831692,1539139615.835879843,1539139615.845772815, 4.574e-04
2018-10-10 03:04:02,1539140642.353525726,1539140642.364996912,1539140642.365047925,1539140642.371732076, 2.394e-03
2018-10-10 03:21:06,1539141666.575354846,1539141666.583376451,1539141666.583427123,1539141666.625959504,-1.726e-02
2018-10-10 03:38:28,1539142708.225106159,1539142708.232891238,1539142708.232941606,1539142708.239273221, 7.267e-04
2018-10-10 03:55:49,1539143749.402419653,1539143749.417684698,1539143749.417734972,1539143749.426212308, 3.394e-03
2018-10-10 04:13:03,1539144783.733771093,1539144783.741582680,1539144783.741628000,1539144783.752410929,-1.486e-03
2018-10-10 04:30:14,1539145814.877899064,1539145814.890018991,1539145814.890071364,1539145814.902171715, 9.788e-06
2018-10-10 04:47:24,1539146844.628215756,1539146844.637012138,1539146844.637062618,1539146844.647932458,-1.037e-03
2018-10-10 05:04:32,1539147872.176128078,1539147872.181351437,1539147872.181400741,1539147872.189673584,-1.525e-03
2018-10-10 05:21:51,1539148911.804869834,1539148911.811339011,1539148911.811388485,1539148911.819214030,-6.782e-04
2018-10-10 05:39:10,1539149950.954887830,1539149950.960492879,1539149950.960540756,1539149950.968165890,-1.010e-03
2018-10-10 05:56:28,1539150988.140977854,1539150988.145118904,1539150988.145168081,1539150988.155039448,-2.865e-03
2018-10-10 12:15:25,1539173725.678835284,1539173725.667673987,1539173725.667722641,1539173725.695092953,-1.927e-02
2018-10-10 12:24:07,1539174247.192010281,1539174247.201429821,1539174247.201479862,1539174247.208360292, 1.270e-03
2018-10-10 12:32:42,1539174762.304433113,1539174762.310050494,1539174762.310104484,1539174762.316710446,-4.943e-04
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-10 12:41:22,1539175282.754574198,1539175282.764430334,1539175282.764480360,1539175282.772773659, 7.814e-04
2018-10-10 12:50:01,1539175801.588397566,1539175801.597470709,1539175801.597520460,1539175801.607665766,-5.361e-04
2018-10-10 12:58:41,1539176321.768010356,1539176321.774275111,1539176321.774324899,1539176321.790421444,-4.916e-03
2018-10-10 13:07:20,1539176840.544274276,1539176840.549307737,1539176840.549358222,1539176840.555817707,-7.130e-04
2018-10-10 13:15:53,1539177353.017208826,1539177353.026171544,1539177353.026236420,1539177353.034338974, 4.301e-04
2018-10-10 13:24:34,1539177874.430576385,1539177874.447650646,1539177874.447693376,1539177874.462174520, 1.297e-03
2018-10-10 13:41:57,1539178917.808130382,1539178917.814080538,1539178917.814146895,1539178917.827821183,-3.862e-03
2018-10-10 13:59:10,1539179950.806936659,1539179950.812831515,1539179950.812885163,1539179950.825028673,-3.124e-03
2018-10-10 14:16:30,1539180990.237583415,1539180990.243909719,1539180990.243974764,1539180990.254279245,-1.989e-03
2018-10-10 14:33:52,1539182032.553031037,1539182032.563555783,1539182032.563605966,1539182032.575605560,-7.374e-04
2018-10-10 14:50:58,1539183058.924991889,1539183058.932661371,1539183058.932716282,1539183058.938521030, 9.324e-04
2018-10-10 15:08:07,1539184087.184500957,1539184087.198832737,1539184087.198884431,1539184087.208273488, 2.471e-03
2018-10-10 15:25:19,1539185119.301488137,1539185119.310683192,1539185119.310732149,1539185119.318033654, 9.468e-04
2018-10-10 15:42:24,1539186144.249008007,1539186144.257931970,1539186144.257982765,1539186144.271593622,-2.343e-03
2018-10-10 15:59:29,1539187169.987039435,1539187169.995004313,1539187169.995053110,1539187170.004361297,-6.717e-04
2018-10-10 16:16:44,1539188204.579481692,1539188204.587293695,1539188204.587367167,1539188204.593801970, 6.886e-04
2018-10-10 16:34:04,1539189244.099211300,1539189244.105497228,1539189244.105548858,1539189244.111603421, 1.157e-04
2018-10-10 16:51:13,1539190273.002021881,1539190273.011580998,1539190273.011631141,1539190273.020925762, 1.322e-04
2018-10-10 17:08:25,1539191305.104288907,1539191305.114222580,1539191305.114276261,1539191305.122221391, 9.943e-04
2018-10-10 17:25:45,1539192345.021963737,1539192345.030999741,1539192345.031057337,1539192345.035840634, 2.126e-03
2018-10-10 17:43:05,1539193385.101041230,1539193385.111131489,1539193385.111182448,1539193385.131320528,-5.024e-03
2018-10-10 18:00:26,1539194426.938863567,1539194426.949486737,1539194426.949538293,1539194426.968712921,-4.276e-03
2018-10-10 18:17:34,1539195454.350550356,1539195454.359153868,1539195454.359205074,1539195454.366581821, 6.134e-04
2018-10-10 18:34:55,1539196495.501775542,1539196495.510537139,1539196495.510589224,1539196495.520848075,-7.486e-04
2018-10-10 18:51:59,1539197519.922150402,1539197519.930362614,1539197519.930413334,1539197519.946332888,-3.854e-03
2018-10-10 19:09:04,1539198544.931593817,1539198544.941102292,1539198544.941153907,1539198544.947296067, 1.683e-03
2018-10-10 19:26:18,1539199578.520981348,1539199578.528080770,1539199578.528106261,1539199578.533740241, 7.327e-04
2018-10-10 19:43:29,1539200609.785577334,1539200609.794661672,1539200609.794715024,1539200609.804030498,-1.156e-04
2018-10-10 20:00:53,1539201653.402522022,1539201653.408641654,1539201653.408692289,1539201653.417787038,-1.488e-03
2018-10-10 20:17:57,1539202677.036736176,1539202677.049075118,1539202677.049143484,1539202677.055191891, 3.145e-03
2018-10-10 20:35:19,1539203719.434089222,1539203719.439560090,1539203719.439610889,1539203719.449557673,-2.238e-03
2018-10-10 20:52:25,1539204745.241352180,1539204745.248828255,1539204745.248851307,1539204745.258792592,-1.233e-03
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-10 21:09:31,1539205771.170969105,1539205771.177676868,1539205771.177735460,1539205771.184386534, 2.835e-05
2018-10-10 21:26:40,1539206800.080263507,1539206800.087693630,1539206800.087744460,1539206800.094239264, 4.677e-04
2018-10-10 21:43:55,1539207835.750276941,1539207835.760212157,1539207835.760264881,1539207835.768101255, 1.049e-03
2018-10-10 22:01:15,1539208875.827990011,1539208875.839058733,1539208875.839110360,1539208875.850073193, 5.294e-05
2018-10-10 22:18:27,1539209907.431101504,1539209907.436754498,1539209907.436805583,1539209907.455655184,-6.598e-03
2018-10-10 22:35:44,1539210944.808086247,1539210944.818268354,1539210944.818319329,1539210944.845438194,-8.468e-03
2018-10-10 22:53:07,1539211987.086432206,1539211987.100582893,1539211987.100633832,1539211987.111000677, 1.892e-03
2018-10-10 23:10:16,1539213016.643606954,1539213016.653553792,1539213016.653603323,1539213016.664662646,-5.562e-04
2018-10-10 23:27:29,1539214049.652197017,1539214049.659265119,1539214049.659315970,1539214049.674174314,-3.895e-03
2018-10-10 23:44:47,1539215087.199008781,1539215087.210632297,1539215087.210679963,1539215087.219482237, 1.411e-03
2018-10-11 00:02:09,1539216129.468015551,1539216129.476885492,1539216129.476936883,1539216129.485389036, 2.089e-04
2018-10-11 00:19:16,1539217156.024640843,1539217156.031581584,1539217156.031622915,1539217156.043167702,-2.302e-03
2018-10-11 00:36:32,1539218192.661665323,1539218192.666328445,1539218192.666379052,1539218192.676496697,-2.727e-03
2018-10-11 00:53:48,1539219228.299575359,1539219228.304574701,1539219228.304624777,1539219228.313699186,-2.038e-03
2018-10-11 01:10:51,1539220251.824352437,1539220251.830137392,1539220251.830188098,1539220251.839040737,-1.534e-03
2018-10-11 01:28:14,1539221294.288571433,1539221294.296654480,1539221294.296705039,1539221294.304545294, 1.214e-04
2018-10-11 01:45:21,1539222321.017663739,1539222321.025811728,1539222321.025861535,1539222321.038555992,-2.273e-03
2018-10-11 02:02:41,1539223361.097691437,1539223361.102868817,1539223361.102919137,1539223361.112463383,-2.183e-03
2018-10-11 02:19:57,1539224397.388448093,1539224397.393502304,1539224397.393548063,1539224397.402080153,-1.739e-03
2018-10-11 02:37:04,1539225424.251860552,1539225424.256819003,1539225424.256871075,1539225424.267577489,-2.874e-03
2018-10-11 02:54:25,1539226465.709368324,1539226465.715722074,1539226465.715772923,1539226465.725132655,-1.503e-03
2018-10-11 03:11:40,1539227500.290817089,1539227500.297435017,1539227500.297484232,1539227500.306878866,-1.388e-03
2018-10-11 03:28:52,1539228532.238740837,1539228532.245951853,1539228532.246002360,1539228532.256236350,-1.511e-03
2018-10-11 03:46:05,1539229565.255729141,1539229565.263409692,1539229565.263459669,1539229565.272677888,-7.688e-04
2018-10-11 04:03:16,1539230596.237804447,1539230596.251737594,1539230596.251788771,1539230596.261657866, 2.032e-03
2018-10-11 04:20:20,1539231620.412897667,1539231620.420318602,1539231620.420383176,1539231620.427993460,-9.467e-05
2018-10-11 04:37:32,1539232652.253311121,1539232652.259576492,1539232652.259649026,1539232652.266301309,-1.935e-04
2018-10-11 04:54:40,1539233680.014155607,1539233680.021996818,1539233680.022047421,1539233680.031868510,-9.899e-04
2018-10-11 05:11:49,1539234709.865026312,1539234709.875077842,1539234709.875127252,1539234709.885241118,-3.117e-05
2018-10-11 05:29:07,1539235747.808987477,1539235747.815775815,1539235747.815827531,1539235747.822947760,-1.659e-04
2018-10-11 05:46:20,1539236780.372800616,1539236780.379076655,1539236780.379146161,1539236780.388466768,-1.522e-03
2018-10-11 06:03:39,1539237819.005613587,1539237819.014851303,1539237819.014905556,1539237819.022035356, 1.054e-03
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-11 06:20:55,1539238855.021954527,1539238855.028837998,1539238855.028866203,1539238855.039920969,-2.086e-03
2018-10-11 06:38:01,1539239881.117161460,1539239881.121701706,1539239881.121752387,1539239881.129391603,-1.549e-03
2018-10-11 06:55:21,1539240921.824201113,1539240921.829946192,1539240921.829972952,1539240921.838250195,-1.266e-03
2018-10-11 07:12:39,1539241959.172289258,1539241959.178698759,1539241959.178744551,1539241959.187547339,-1.197e-03
2018-10-11 07:29:55,1539242995.915766565,1539242995.920209878,1539242995.920262920,1539242995.928438577,-1.866e-03
2018-10-11 07:47:02,1539244022.601844446,1539244022.608090209,1539244022.608140617,1539244022.617032993,-1.323e-03
2018-10-11 08:04:18,1539245058.610649209,1539245058.618539267,1539245058.618590356,1539245058.624837137, 8.216e-04
2018-10-11 08:21:27,1539246087.654297379,1539246087.661312312,1539246087.661363729,1539246087.670048674,-8.350e-04
2018-10-11 08:38:34,1539247114.204642255,1539247114.212050346,1539247114.212101850,1539247114.218781014, 3.645e-04
2018-10-11 08:55:39,1539248139.727556144,1539248139.735926887,1539248139.735976572,1539248139.751966984,-3.810e-03
2018-10-11 09:12:53,1539249173.474699389,1539249173.482458981,1539249173.482508077,1539249173.488660442, 8.036e-04
2018-10-11 09:30:09,1539250209.865062919,1539250209.871746574,1539250209.871800298,1539250209.878056431, 2.138e-04
2018-10-11 09:47:21,1539251241.182189475,1539251241.190136983,1539251241.190186340,1539251241.199245184,-5.557e-04
2018-10-11 10:04:25,1539252265.487165936,1539252265.498209010,1539252265.498262121,1539252265.504261592, 2.522e-03
2018-10-11 10:21:44,1539253304.870477329,1539253304.878570154,1539253304.878621581,1539253304.885641547, 5.364e-04
2018-10-11 10:38:58,1539254338.872633724,1539254338.882628413,1539254338.882676472,1539254338.890872233, 8.995e-04
2018-10-11 10:56:17,1539255377.839651788,1539255377.848780500,1539255377.848830171,1539255377.856199118, 8.799e-04
2018-10-11 11:13:30,1539256410.247574441,1539256410.255024836,1539256410.255075206,1539256410.261812005, 3.568e-04
2018-10-11 11:30:36,1539257436.350097657,1539257436.360107193,1539257436.360159722,1539257436.374847508,-2.339e-03
2018-10-11 11:47:40,1539258460.546195905,1539258460.558682273,1539258460.558733673,1539258460.572125327,-4.526e-04
2018-10-11 12:04:59,1539259499.347444316,1539259499.356353976,1539259499.356404486,1539259499.365303040, 5.553e-06
2018-10-11 12:22:17,1539260537.596753347,1539260537.619921931,1539260537.619972110,1539260537.634510513, 4.315e-03
2018-10-11 12:39:21,1539261561.695780906,1539261561.708335686,1539261561.708388009,1539261561.715646952, 2.648e-03
2018-10-11 12:56:26,1539262586.158597061,1539262586.166992694,1539262586.167068712,1539262586.173187746, 1.138e-03
2018-10-11 13:13:46,1539263626.637365185,1539263626.644601491,1539263626.644652721,1539263626.654844642,-1.478e-03
2018-10-11 13:30:56,1539264656.122780933,1539264656.131075702,1539264656.131126049,1539264656.139793676,-1.864e-04
2018-10-11 13:48:01,1539265681.177531530,1539265681.183601357,1539265681.183655618,1539265681.192912363,-1.593e-03
2018-10-11 14:05:12,1539266712.831702501,1539266712.839989993,1539266712.840039636,1539266712.849761327,-7.171e-04
2018-10-11 14:22:36,1539267756.638026657,1539267756.646145375,1539267756.646199458,1539267756.658998422,-2.340e-03
2018-10-11 14:39:56,1539268796.406602582,1539268796.414293174,1539268796.414336235,1539268796.423922509,-9.478e-04
2018-10-11 14:57:02,1539269822.727911978,1539269822.744682403,1539269822.744732435,1539269822.752909951, 4.296e-03
2018-10-11 15:14:10,1539270850.315900038,1539270850.335249402,1539270850.335299886,1539270850.350247031, 2.201e-03
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-11 15:31:15,1539271875.151098324,1539271875.158530877,1539271875.158582407,1539271875.171417127,-2.701e-03
2018-10-11 15:48:26,1539272906.454697515,1539272906.462538687,1539272906.462589369,1539272906.472214575,-8.920e-04
2018-10-11 16:05:39,1539273939.640269917,1539273939.648908040,1539273939.648962820,1539273939.656911883, 3.445e-04
2018-10-11 16:22:50,1539274970.962700559,1539274970.971451174,1539274970.971499237,1539274970.982112392,-9.313e-04
2018-10-11 16:39:56,1539275996.012461873,1539275996.022107245,1539275996.022158515,1539275996.027188494, 2.308e-03
2018-10-11 16:57:04,1539277024.405879372,1539277024.418059478,1539277024.418109583,1539277024.424824021, 2.733e-03
2018-10-11 17:14:28,1539278068.026360173,1539278068.036445482,1539278068.036496472,1539278068.040319926, 3.131e-03
2018-10-11 17:31:43,1539279103.306978109,1539279103.317963887,1539279103.318041130,1539279103.323859603, 2.584e-03
2018-10-11 17:48:55,1539280135.718567706,1539280135.724144668,1539280135.724194681,1539280135.736020498,-3.124e-03
2018-10-11 18:06:05,1539281165.693815382,1539281165.700367010,1539281165.700418235,1539281165.708224663,-6.274e-04
2018-10-11 18:23:26,1539282206.752287117,1539282206.762265349,1539282206.762309965,1539282206.769004551, 1.642e-03
2018-10-11 18:40:33,1539283233.095368889,1539283233.103292611,1539283233.103342073,1539283233.110777433, 2.442e-04
2018-10-11 18:57:48,1539284268.872042223,1539284268.883212547,1539284268.883265245,1539284268.892291866, 1.072e-03
2018-10-11 19:15:10,1539285310.596352054,1539285310.605920648,1539285310.605970958,1539285310.615185254, 1.771e-04
2018-10-11 19:32:25,1539286345.503960503,1539286345.512529233,1539286345.512574128,1539286345.523392395,-1.125e-03
2018-10-11 19:49:42,1539287382.521744759,1539287382.528755325,1539287382.528803884,1539287382.540665719,-2.426e-03
2018-10-11 20:06:50,1539288410.524523452,1539288410.532601585,1539288410.532654315,1539288410.540340899, 1.958e-04
2018-10-11 20:24:12,1539289452.675884647,1539289452.682321978,1539289452.682372052,1539289452.693470039,-2.330e-03
2018-10-11 20:41:27,1539290487.303380371,1539290487.323424832,1539290487.323478579,1539290487.333102041, 5.210e-03
2018-10-11 20:58:31,1539291511.960097357,1539291511.969960772,1539291511.970006146,1539291511.977925138, 9.722e-04
2018-10-11 21:15:39,1539292539.628555883,1539292539.645638467,1539292539.645687848,1539292539.651154812, 5.808e-03
2018-10-11 21:33:00,1539293580.571974245,1539293580.660207093,1539293580.660255728,1539293580.681906286, 3.329e-02
2018-10-11 21:50:12,1539294612.964153094,1539294612.971281761,1539294612.971338285,1539294612.978347792, 5.958e-05
2018-10-11 22:07:26,1539295646.021625618,1539295646.033244563,1539295646.033294080,1539295646.043614819, 6.491e-04
2018-10-11 22:24:31,1539296671.251407819,1539296671.268728908,1539296671.268790411,1539296671.276771465, 4.670e-03
2018-10-11 22:41:41,1539297701.921215811,1539297701.927775955,1539297701.927820554,1539297701.934492290,-5.580e-05
2018-10-11 22:59:03,1539298743.277464608,1539298743.286499343,1539298743.286551276,1539298743.295808170,-1.111e-04
2018-10-11 23:16:25,1539299785.851560878,1539299785.865015723,1539299785.865066301,1539299785.872889984, 2.816e-03
2018-10-11 23:33:36,1539300816.127600987,1539300816.133958582,1539300816.134009464,1539300816.142457816,-1.045e-03
2018-10-11 23:50:54,1539301854.014196277,1539301854.022349698,1539301854.022400428,1539301854.031336414,-3.913e-04
2018-10-12 00:08:09,1539302889.236212061,1539302889.245495550,1539302889.245546687,1539302889.252398615, 1.216e-03
2018-10-12 00:25:15,1539303915.907784748,1539303915.914128369,1539303915.914179887,1539303915.925841022,-2.659e-03
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-12 00:42:23,1539304943.509817764,1539304943.519901491,1539304943.519943089,1539304943.526577854, 1.724e-03
2018-10-12 00:59:41,1539305981.079672843,1539305981.089147058,1539305981.089197093,1539305981.096081843, 1.295e-03
2018-10-12 01:16:55,1539307015.460880784,1539307015.469216925,1539307015.469269366,1539307015.485440013,-3.917e-03
2018-10-12 01:34:08,1539308048.351502191,1539308048.359838382,1539308048.359888692,1539308048.366857139, 6.839e-04
2018-10-12 01:51:23,1539309083.656983659,1539309083.667292294,1539309083.667343238,1539309083.676322733, 6.646e-04
2018-10-12 02:08:32,1539310112.611342960,1539310112.617715674,1539310112.617765186,1539310112.625604846,-7.335e-04
2018-10-12 02:25:40,1539311140.932916965,1539311140.940232497,1539311140.940282160,1539311140.950583087,-1.493e-03
2018-10-12 02:42:52,1539312172.413930191,1539312172.422537581,1539312172.422589124,1539312172.431536366,-1.699e-04
2018-10-12 03:00:10,1539313210.950566892,1539313210.959221851,1539313210.959272012,1539313210.992698286,-1.239e-02
2018-10-12 03:17:18,1539314238.456862331,1539314238.465441499,1539314238.465490473,1539314238.469638920, 2.215e-03
2018-10-12 03:34:28,1539315268.357364173,1539315268.364954115,1539315268.365003873,1539315268.371479290, 5.573e-04
2018-10-12 03:51:47,1539316307.800421033,1539316307.811184225,1539316307.811247084,1539316307.816787898, 2.611e-03
2018-10-12 04:09:10,1539317350.602796587,1539317350.616325004,1539317350.616375982,1539317350.622334462, 3.785e-03
2018-10-12 04:26:23,1539318383.623300474,1539318383.639884177,1539318383.639928664,1539318383.647778768, 4.367e-03
2018-10-12 04:43:27,1539319407.235591025,1539319407.243900114,1539319407.243947042,1539319407.249130420, 1.563e-03
2018-10-12 05:00:39,1539320439.522968136,1539320439.531968324,1539320439.532017761,1539320439.538523187, 1.247e-03
2018-10-12 05:17:48,1539321468.490425370,1539321468.498175471,1539321468.498250541,1539321468.503798359, 1.101e-03
2018-10-12 05:35:11,1539322511.969494253,1539322511.993624762,1539322511.993669587,1539322512.001279766, 8.260e-03
2018-10-12 05:52:19,1539323539.590154244,1539323539.599260378,1539323539.599309391,1539323539.606674234, 8.706e-04
2018-10-12 06:09:29,1539324569.654243818,1539324569.660997583,1539324569.661048160,1539324569.668056023,-1.270e-04
2018-10-12 06:26:33,1539325593.330691130,1539325593.336558916,1539325593.336609651,1539325593.345353795,-1.438e-03
2018-10-12 06:43:43,1539326623.740001709,1539326623.746643034,1539326623.746694354,1539326623.754531458,-5.979e-04
2018-10-12 07:00:54,1539327654.221126574,1539327654.225689565,1539327654.225739926,1539327654.235814186,-2.756e-03
2018-10-12 07:18:05,1539328685.489145120,1539328685.495513865,1539328685.495562079,1539328685.504857566,-1.463e-03
2018-10-12 07:35:13,1539329713.608050165,1539329713.613380624,1539329713.613430725,1539329713.622092888,-1.666e-03
2018-10-12 07:52:37,1539330757.290604818,1539330757.296838751,1539330757.296891348,1539330757.307439908,-2.157e-03
2018-10-12 08:09:43,1539331783.659808338,1539331783.665864405,1539331783.665912052,1539331783.676572597,-2.302e-03
2018-10-12 08:27:06,1539332826.507320803,1539332826.515812319,1539332826.515863826,1539332826.526032281,-8.385e-04
2018-10-12 09:01:26,1539334886.015699904,1539334886.020573571,1539334886.020624127,1539334886.028698002,-1.600e-03
2018-10-12 09:18:49,1539335929.368389995,1539335929.380405539,1539335929.380456054,1539335929.401886843,-4.708e-03
2018-10-12 09:36:11,1539336971.285902565,1539336971.290094851,1539336971.290144558,1539336971.299236858,-2.450e-03
2018-10-12 09:53:30,1539338010.493711996,1539338010.498060005,1539338010.498109785,1539338010.508346951,-2.945e-03
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-12 10:10:47,1539339047.302040934,1539339047.305939059,1539339047.305992411,1539339047.317516662,-3.813e-03
2018-10-12 10:27:58,1539340078.673092497,1539340078.678180417,1539340078.678254699,1539340078.690466226,-3.562e-03
2018-10-12 10:45:17,1539341117.774831451,1539341117.782772215,1539341117.782823630,1539341117.789246355, 7.590e-04
2018-10-12 11:02:26,1539342146.197029261,1539342146.205572893,1539342146.205622361,1539342146.214743505,-2.888e-04
2018-10-12 11:19:38,1539343178.014796446,1539343178.023922143,1539343178.023978039,1539343178.031799915, 6.519e-04
2018-10-12 11:37:01,1539344221.347395378,1539344221.352774509,1539344221.352838587,1539344221.361098206,-1.440e-03
2018-10-12 11:54:10,1539345250.662540673,1539345250.668902642,1539345250.668956594,1539345250.677870878,-1.276e-03
2018-10-12 12:11:16,1539346276.652502367,1539346276.662364894,1539346276.662415032,1539346276.670697698, 7.899e-04
2018-10-12 12:28:25,1539347305.402078977,1539347305.410496601,1539347305.410547066,1539347305.419904259,-4.698e-04
2018-10-12 12:45:31,1539348331.326780745,1539348331.333239700,1539348331.333283865,1539348331.340994608,-6.259e-04
2018-10-12 13:02:48,1539349368.178292450,1539349368.187506889,1539349368.187557713,1539349368.197910996,-5.694e-04
2018-10-12 13:20:09,1539350409.109209362,1539350409.120156010,1539350409.120207418,1539350409.131003509, 7.528e-05
2018-10-12 13:37:19,1539351439.147340138,1539351439.155382742,1539351439.155434437,1539351439.168093514,-2.308e-03
